id;code;title;start;end;specialization_id;archived
1956;HOSP_MED_821;Заведующий выездной реанимационной бригадой - врач-анестезиолог-реаниматолог;2018-12-29;;7;0
1941;HOSP_MED_806;Заместитель заведующего филиалом по медицинской части;2018-12-29;;62;0
1957;HOSP_MED_822;Заведующий консультативно-диагностическим нефрологическим отделением - врач-нефролог;2018-12-29;;53;0
1882;HOSP_MED_750;Заведующий отделением реанимации и интенсивной терапии для ожоговых больных - врач-анестезиолог-реаниматолог;2019-04-16;;7;0
1958;HOSP_MED_823;Заведующий дневным стационаром по нефрологии - врач-нефролог;2018-12-29;;53;0
1883;HOSP_MED_750;Заведующий отделением реанимации и интенсивной терапии ожогового отделения - врач-анестезиолог-реаниматолог;2018-12-29;2019-04-16;7;0
1942;HOSP_MED_807;Заместитель заведующего филиалом по медицинской части (по амбулаторно-поликлинической работе);2018-12-29;;62;0
1959;HOSP_MED_824;Заведующий центром экстракорпоральной мембранной оксигенации - врач-анестезиолог-реаниматолог;2018-12-29;;7;0
1884;HOSP_MED_751;Заведующий приемным отделением для ожоговых больных - врач-хирург;2019-04-16;;86;0
1960;HOSP_MED_825;Заведующий консультативно-диагностическим отделением аллергологии и иммунологии - врач-аллерголог-иммунолог;2018-12-29;;5;0
1885;HOSP_MED_751;Заведующий приемным отделением ожогового отделения - врач-хирург;2018-12-29;2019-04-16;86;0
1961;HOSP_MED_826;Заведующий стационаром кратковременного пребывания по профилю «офтальмология» - врач-офтальмолог;2018-12-29;;70;0
1886;HOSP_MED_752;Заведующий приемным отделением для пациентов с острыми отравлениями и соматопсихиатрическими расстройствами - врач-токсиколог;2018-12-29;;;0
1962;HOSP_MED_827;Заведующий стационаром кратковременного пребывания по профилю «гинекология» - врач-акушер-гинеколог;2018-12-29;;2;0
1887;HOSP_MED_753;Заведующий операционным блоком трансплантации печени - врач-хирург;2018-12-29;;86;0
1963;HOSP_MED_828;Заведующий кабинетом переливания крови - врач-трансфузиолог;2018-12-29;;69;0
1888;HOSP_MED_754;Заведующий отделением сердечно-сосудистой паталогии с кабинетом рентгенохирургических методов диагностики и лечения - врач-сердечно-сосудистый хирург;2018-12-29;;42;0
1964;HOSP_MED_829;Заведующий отделением реанимации и интенсивной терапии для лечения  больных с острыми нарушениями мозгового кровообращения с кабинетом для лечения больных методами гравитационной хирургии крови - врач-анестезиолог-реаниматолог;2018-12-29;;7;0
1889;HOSP_EDUC_755;Заместитель заведующего аптекой - фармацевт;2018-12-29;;;0
1965;HOSP_MED_830;Заведующий радиоизотопной лабораторией радиологического отделения - врач-радиолог;2018-12-29;;;0
1890;HOSP_MED_756;Заведующий кабинетом активного диспансерного наблюдения и проведения амбулаторного принудительного лечения - врач-психиатр;2018-12-29;;4;0
1891;HOSP_MED_757;Заведующий психиатрической службой - врач-психиатр;2018-12-29;;4;0
1966;HOSP_MED_831;Заведующий токсикологическим отделением - врач-анестезиолог-реаниматолог;2018-12-29;;7;0
